,subject,verb,object,TalkID
15270,we,let,"[sargassum, it, it, seaweed]",1758
15271,we,have,[seaweed],1758
15272,we,dive,[it],1758
15273,we,get,[it],1758
15274,they,bring,[it],1758
15275,they,wave,[it],1758
15276,they,drop,[it],1758
15277,they,do,[calves],1758
15278,we,pick,[it],1758
15279,they,have,[game],1758
15280,we,start,[toys],1758
15281,dolphins,request,[things],1758
15282,dolphins,activate,[keys],1758
15283,dolphins,exchange,[information],1758
15284,dolphins,request,[toys],1758
15285,dolphins,go,"[to, hang, around, the, boat, using, a, keyboard]",1758
15286,they,get,[things],1758
15287,they,do,[it],1758
15288,we,build,[keyboard],1758
15289,we,push,[that],1758
15290,we,label,[objects],1758
15291,they,like,"[to, play, with]",1758
15292,they,have,"[bow, ride]",1758
15293,these,create,[whistles],1758
15294,they,mimic,[dolphins],1758
15295,i,spend,[years],1758
15296,they,point,[whistle],1758
15297,they,mimic,[whistle],1758
15298,diver,have,"[rope, toy]",1758
15299,i,play,"[rope, key]",1758
15300,i,get,[rope],1758
15301,i,try,"[to, get, the, dolphin, 's, attention]",1758
15302,you,have,"[to, keep, their, attention]",1758
15303,i,go,"[to, drop, the, rope]",1758
15304,they,come,"[to, pick, up, the, rope, and, drag, it, around, as, a, toy]",1758
15305,they,go,"[to, pick, up, the, rope, and, drag, it, around, as, a, toy]",1758
15306,we,try,[this],1758
15307,i,go,"[to, try, to, request, this, toy]",1758
15308,that,mean,[what],1758
15309,dolphins,come,[rope],1758
15310,dolphins,drop,[rope],1758
15311,they,understand,[function],1758
15312,i,try,"[to, lead, the, dolphin, over, to, the, keyboard, to, show, her, the, visual, and, the, acoustic, signal]",1758
15313,we,call,[her],1758
15314,she,have,[boutique],1758
15315,she,get,[scarf],1758
15316,we,try,"[to, not, touch, the, animals, too, much]",1758
15317,we,want,"[to, over, -, habituate, them]",1758
15318,i,try,"[to, lead, her, back, to, the, keyboard]",1758
15319,i,try,"[to, give, her, the, scarf]",1758
15320,you,get,[attention],1758
15321,i,want,"[to, share, this, video, with, you, not, to, show, you, any, big, breakthroughs, ,, because, they, have, n't, happened, yet, ,, but, to, show, you, the, level, of, intention, and, focus, that, these, dolphins, have]",1758
15322,they,happen,[level],1758
15323,they,show,[level],1758
15324,we,need,[technology],1758
15325,we,join,[forces],1758
15326,we,call,[chat],1758
15327,diver,wear,[system],1758
15328,diver,activate,[sounds],1758
15329,human,play,[whistle],1758
15330,sounds,come,[hydrophones],1758
15331,sounds,localize,[hydrophones],1758
15332,who,request,[toy],1758
15333,dolphin,diver,"[computer, whistle]",1758
15334,dolphin,have,[computer],1758
15335,dolphin,hear,[whistle],1758
15336,diver,hear,[whistle],1758
15337,b,play,[whistle],1758
15338,dolphin,mimic,[whistle],1758
15339,a,have,[sargassum],1758
15340,diver,give,[sargassum],1758
15341,they,swim,[sargassum],1758
15342,it,design,"[to, really, be, two, -, way]",1758
15343,they,learn,"[to, mimic, the, whistles, functionally]",1758
15344,we,decode,[sounds],1758
15345,we,plan,"[to, put, those, back, into, the, computerized, system]",1758
15346,we,put,"[signature, whistles]",1758
15347,we,request,"[to, interact, with, a, specific, dolphin]",1758
15348,we,create,[whistles],1758
15349,dolphins,request,[divers],1758
15350,they,live,"[to, bridge, the, gap, with, the, sensory, systems]",1758
15351,you,have,"[to, bridge, the, gap, with, the, sensory, systems]",1758
15352,i,raise,"[to, know, this]",1763
15353,grandfather,take,[me],1763
15354,i,begin,"[to, perspire]",1763
15355,you,see,[that],1763
15356,that,help,"[to, make, the, cloud, that, becomes, the, rain, that, feeds, the, plants, that, feeds, the, animals]",1763
15357,that,feed,[plants],1763
15358,that,feed,[animals],1763
15359,that,have,[ability],1763
15360,i,start,"[storm, chasing, in, 2008]",1763
15361,you,do,[that],1763
15362,myself,stalk,[type],1763
15363,clouds,grow,[feet],1763
15364,clouds,reach,[feet],1763
15365,i,learn,"[to, respect, the, lightning]",1763
15366,hair,use,"[to, be, straight]",1763
15367,what,excite,[me],1763
15368,i,photograph,[them],1763
15369,i,help,[lesson],1763
15370,i,remember,[lesson],1763
15371,i,not,[cloud],1763
15372,that,help,"[to, create, our, galaxy, ,, our, solar, system, ,, our, sun, and, even, this, very, planet]",1763
15373,we,like,"[to, share, how, our, accidents, have, led, to, discoveries]",1722
15374,we,visit,"[vancouver, transfer, station]",1722
15375,we,saw,[pit],1722
15376,they,have,[densities],1722
15377,plastics,cause,[problems],1722
15378,which,suppose,"[to, be, a, floating, island, of, plastic, waste]",1722
15379,plastics,take,[thousands],1722
15380,'s,find,[way],1722
15381,we,have,[problem],1722
15382,plastics,have,[structures],1722
15383,i,read,"[research, proposal]",1722
15384,we,draft,"[research, proposal]",1722
15385,we,aim,"[to, find, bacteria, from, our, local, fraser, river, that, can, degrade, a, harmful, plasticizer, called, phthalates]",1722
15386,that,degrade,[phthalates],1722
15387,they,pollute,[bodies],1722
15388,we,have,[exposure],1722
15389,they,absorb,"[skin, contact]",1722
15390,pounds,contaminate,"[air, water, soil]",1722
15391,agency,classify,[group],1722
15392,it,show,"[to, cause, cancer, and, birth, defects, by, acting, as, a, hormone, disruptor]",1722
15393,monitors,phthalate,"[concentration, levels]",1722
15394,we,figure,"[to, break, down, phthalates]",1722
15395,bacteria,evolve,"[to, break, down, phthalates]",1722
15396,we,present,"[idea, .]",1722
15397,he,take,[us],1722
15398,we,ask,[students],1722
15399,plucking,take,[us],1722
15400,we,want,"[to, find, ones, that, could, break, down, phthalates]",1722
15401,that,break,[phthalates],1722
15402,we,enrich,[cultures],1722
15403,i,crack,[flask],1722
15404,that,contain,"[enrichment, culture]",1722
15405,we,have,"[to, wipe, down, the, incubator, room, with, bleach, and, ethanol, twice]",1722
15406,mistake,turn,"[to, be, rather, serendipitous]",1722
15407,we,notice,[us],1722
15408,mistake,lead,[us],1722
15409,we,compare,[potentials],1722
15410,we,grow,[bacteria],1722
15411,we,want,"[to, isolate, strains, by, streaking, onto, mediate, plates]",1722
15412,we,poke,[holes],1722
15413,we,contaminate,"[samples, funghi]",1722
15414,we,have,"[to, streak, and, restreak, several, times]",1722
15415,we,monitor,"[utilization, growth]",1722
15416,they,share,"[inverse, correlation]",1722
15417,we,find,[bacteria],1722
15418,that,break,[phthalates],1722
15419,i,take,[three],1722
15420,i,perform,"[gene, amplification]",1722
15421,i,match,[data],1722
15422,we,want,"[to, verify, the, catabolic, pathways, of, our, three, strains]",1722
15423,we,extract,[enzymes],1722
15424,we,monitor,[experiment],1722
15425,we,obtain,[graph],1722
15426,bacteria,have,[pathway],1722
15427,bacteria,transform,[phthalates],1722
15428,bacteria,evolve,"[to, break, down, phthalates]",1722
15429,they,use,[kind],1722
15430,respiration,lead,[it],1722
15431,we,obtain,[diversity],1722
15432,we,obtain,[degraders],1722
15433,i,share,[research],1722
15434,that,break,[phthalates],1722
15435,risks,create,[opportunities],1722
15436,we,discover,[passion],1722
15437,we,continue,[research],1722
15438,that,break,"[phthalates, variety]",1722
15439,we,apply,[this],1722
15440,journey,transform,[view],1722
15441,you,solve,[problems],1722
15442,you,create,[them],1722
15443,we,make,"[plastic, synthetically]",1722
15444,i,love,[paper],1793
15445,i,love,[technology],1793
15446,i,make,"[paper, interactive]",1793
15447,i,say,[what],1793
15448,people,ask,[me],1793
15449,i,do,[what],1793
15450,it,confuse,[people],1793
15451,me,convey,[it],1793
15452,i,try,"[to, think, what, i, could, use, for, here]",1793
15453,i,have,[idea],1793
15454,i,want,"[that, to, print, two, dj, decks, and, to, try, and, mix, some, music]",1793
15455,i,go,"[to, try, and, show, that, at, the, end]",1793
15456,i,'s,[those],1793
15457,i,do,[that],1793
15458,i,describe,[those],1793
15459,i,obsess,"[to, thread, them, under, my, carpet, and, thread, them, behind, the, walls, and, have, little, switches, and, little, speakers, to, make, my, bedroom, be, interactive]",1793
15460,i,use,"[to, thread, them, under, my, carpet, and, thread, them, behind, the, walls, and, have, little, switches, and, little, speakers]",1793
15461,i,want,"[to, make, my, bedroom, be, interactive]",1793
15462,all,hide,"[to, thread, them, under, my, carpet, and, thread, them, behind, the, walls, and, have, little, switches, and, little, speakers, to, make, my, bedroom, be, interactive]",1793
15463,i,buy,[one],1793
15464,you,get,[that],1793
15465,i,get,[book],1793
15466,i,carve,[inside],1793
15467,i,hide,[it],1793
15468,i,place,[it],1793
15469,he,say,[what],1793
15470,i,like,[idea],1793
15471,i,manage,"[to, successfully, fail, all, of, my, exams, and, did, n't, really, leave, school, with, much, to, show, for, at, all]",1793
15472,parents,buy,[me],1793
15473,what,turn,"[to, be, a, one, -, way, ticket, to, australia]",1793
15474,i,come,"[to, successfully, fail, all, of, my, exams, and, did, n't, really, leave, school, with, much, to, show, for, at, all, me]",1793
15475,they,take,[me],1793
15476,they,show,[me],1793
15477,we,do,[that],1793
15478,sheep,make,[way],1793
15479,i,learn,[what],1793
15480,them,do,[what],1793
15481,i,realize,[what],1793
15482,we,put,[them],1793
15483,they,want,"[to, be]",1793
15484,they,want,"[to, do, what, we, wanted, them, to, do]",1793
15485,them,do,[what],1793
15486,them,do,[what],1793
15487,you,do,[it],1793
15488,you,change,[environment],1793
15489,object,flow,[environment],1793
15490,electrons,make,"[flow, memory, node]",1793
15491,i,want,"[to, go, one, step, further]",1793
15492,i,want,"[to, move, one, electron, on]",1793
15493,you,do,[it],1793
15494,i,determine,"[to, show, that, i, could, do, that]",1793
15495,i,manage,"[to, show, that, i, could, do, that]",1793
15496,i,do,[that],1793
15497,we,have,"[to, use, what, was, around, us]",1793
15498,we,have,"[to, use, the, environment]",1793
15499,i,be,"[to, use, the, environment]",1793
15500,you,need,"[what, to, do]",1793
15501,i,see,"[to, use, the, environment]",1793
15502,obsession,print,[idea],1793
15503,i,fascinate,[idea],1793
15504,that,use,"[to, create, many, of, the, things, around, us, to, make, paper, and, card, interactive]",1793
15505,i,start,"[doing, this]",1793
15506,i,tell,[them],1793
15507,i,want,"[what, to, do]",1793
15508,they,tell,"[me, kind]",1793
15509,i,get,"[credit, cards, loans]",1793
15510,i,get,[myself],1793
15511,i,buy,"[myself, printing, press]",1793
15512,i,have,"[which, idea]",1793
15513,i,cover,"[myself, floor]",1793
15514,i,make,[mess],1793
15515,i,learn,"[to, print]",1793
15516,i,take,[it],1793
15517,i,show,[them],1793
15518,i,do,[what],1793
15519,you,do,[that],1793
15520,we,take,"[printing, presses]",1793
15521,we,make,[inks],1793
15522,we,run,[those],1793
15523,we,have,[piece],1793
15524,we,touch,[it],1793
15525,i,describe,[couple],1793
15526,we,create,[that],1793
15527,i,love,[cake],1793
15528,you,touch,[it],1793
15529,it,have,[speaker],1793
15530,it,talk,"[it, speaker, cake]",1793
15531,you,touch,[it],1793
15532,you,ask,[series],1793
15533,it,work,[cake],1793
15534,it,tell,[cake],1793
15535,it,upload,[picture],1793
15536,it,choose,[cake],1793
15537,we,try,"[to, create, that, connection, between, the, physical, and, the, digital]",1793
15538,it,look,"[to, create, that, connection, between, the, physical, and, the, digital]",1793
15539,we,create,[newspaper],1793
15540,you,wear,[pair],1793
15541,you,touch,[it],1793
15542,you,hear,[music],1793
15543,you,hear,"[press, conference]",1793
15544,editor,determine,[what],1793
15545,you,press,[facebook],1793
15546,you,vote,[facebook],1793
15547,we,create,[that],1793
15548,we,do,[project],1793
15549,i,have,[idea],1793
15550,we,want,"[to, try, and, encourage, people, to, use, energy, better]",1793
15551,i,like,[idea],1793
15552,i,want,"[to, create, a, poster, that, was, wirelessly, connected, and, had, color, -, changing, inks, on, it]",1793
15553,usage,trend,[idea],1793
15554,leaves,appear,[idea],1793
15555,rabbits,appear,[idea],1793
15556,it,try,"[to, make, you, look, after, something, in, your, immediate, environment, ,, which, you, do, n't, want, to, see, not, looking, so, good, ,, rather, than, expecting, people, to, do, things, in, the, local, environment, because, of, the, effect, that, it, has, a, long, way, off]",1793
15557,you,want,"[which, to, see, not, looking, so, good, ,, rather, than, expecting, people, to, do, things, in, the, local, environment, because, of, the, effect, that, it, has, a, long, way, off]",1793
15558,people,do,[things],1793
15559,them,do,[what],1793
15560,them,do,[what],1793
15561,you,play,[drums],1793
15562,anyone,want,"[to, try, and, play, drums]",1793
15563,you,touch,[it],1793
15564,it,have,"[response, time]",1793
15565,it,use,[bluetooth],1793
15566,you,touch,[it],1793
15567,i,love,[noises],1793
15568,i,love,"[doing, that]",1793
15569,i,want,"[to, do, that]",1793
15570,i,have,[crossfader],1793
15571,i,have,[decks],1793
15572,i,make,[technology],1793
15573,i,love,"[technology, working, with, creative, people]",1793
15574,i,love,"[working, with, creative, people]",1793
15575,she,call,[her],1793
15576,i,ask,[her],1793
15577,i,work,[her],1793
15578,i,do,[what],1793
15579,i,love,"[bringing, technology, together, ,]",1793
15580,i,want,"[to, create, some, great, experiences]",1793
15581,i,do,[that],1801
15582,i,like,"[what, to, begin, with, right, now]",1801
15583,stories,need,"[to, be, retold]",1801
15584,we,forget,[them],1801
15585,all,do,[what],1801
15586,i,tell,[you],1801
15587,i,want,"[to, go, back, to, indonesia, where, i, was, about, 21, ,, 22, years, ,, a, long, time, ago, ,, on, a, fellowship]",1801
15588,i,find,[myself],1801
15589,i,be,[sounds],1801
15590,i,hear,[sounds],1801
15591,charles,ives,[concert],1801
15592,i,saw,[glint],1801
15593,i,see,[who],1801
15594,they,come,[dance],1801
15595,they,do,[dance],1801
15596,they,move,[bodies],1801
15597,they,come,[bodies],1801
15598,lights,bounce,[bodies],1801
15599,that,mean,[whatever],1801
15600,it,go,"[to, be, written, down]",1801
15601,man,come,"[it, curtain]",1801
15602,man,hang,[it],1801
15603,man,set,[curtain],1801
15604,they,put,[opera],1801
15605,beings,need,[light],1801
15606,they,need,[light],1801
15607,i,gain,[what],1801
15608,you,believe,[what],1801
15609,you,have,"[to, be, aware, that, the, audience, is, out, there, in, our, lives, at, this, time]",1801
15610,they,need,[light],1801
15611,we,create,[something],1801
15612,that,break,[ground],1801
15613,that,try,"[to, do, something, you, 've, never, seen, before, ,, that, imaginary, world, where, you, actually, do, n't, know, where, you, 're, going, to, end, up]",1801
15614,you,go,"[to, end, up]",1801
15615,i,walk,[life],1801
15616,i,like,"[what, to, do, now]",1801
15617,'s,take,"[lion, king]",1801
15618,you,saw,[examples],1801
15619,people,know,[that],1801
15620,you,get,"[bamboo, forest]",1801
15621,you,express,[drought],1801
15622,we,come,"[to, act, ii]",1801
15623,you,see,[mechanics],1801
15624,i,know,[what],1801
15625,audience,come,[disbelief],1801
15626,they,suspend,[disbelief],1801
15627,you,question,[that],1801
15628,i,love,[truth],1801
15629,you,take,[pieces],1801
15630,you,add,[silk],1801
15631,you,suspend,[pieces],1801
15632,what,move,[you],1801
15633,you,use,[that],1801
15634,who,love,"[tech, tech]",1801
15635,i,show,"[spider, man]",1801
15636,that,move,[people],1801
15637,who,know,"[how, to, use, his, body, and, swing, on, those, wires]",1801
15638,i,go,"[to, show, you, some, clips, from, the, other, big, project, of, my, life, this, year]",1801
15639,i,do,[tempest],1801
15640,i,love,[play],1801
15641,i,do,[it],1801
15642,i,gon,"[who, na, get, to, play, prospero]",1801
15643,material,do,[work],1801
15644,'s,take,[look],1801
15645,thou,perform,[tempest],1801
15646,i,bid,[thee],1801
15647,i,board,[ship],1801
15648,i,flame,[amazement],1801
15649,they,change,[eyes],1801
15650,you,love,[me],1801
15651,misery,acquaint,[man],1801
15652,i,assure,[thee],1801
15653,shalt,have,[cramps],1801
15654,i,love,[thee],1801
15655,i,plague,[them],1801
15656,i,go,"[play, itself]",1801
15657,i,love,[play],1801
